Manufacturer,Model,Type,Min.Price,Price,Max.Price,MPG.city,MPG.highway,AirBags,DriveTrain,Cylinders,EngineSize,Horsepower,RPM,Rev.per.mile,Man.trans.avail,Fuel.tank.capacity,Passengers,Length,Wheelbase,Width,Turn.circle,Rear.seat.room,Luggage.room,Weight,Origin,Make
Nissan,Altima,Compact,-0.47348144815392196,-0.40498441070128016,-0.29988953970916044,0.30650873746555446,0.20060078655948985,Driver only,Front,4,-0.2565428363047221,0.10736151518910507,0.5419347872640308,-0.48316979149769557,Yes,-0.2459503219130939,-0.07395099728874494,-0.1240831496928918,-0.14352397201595565,-0.6615699084066831,0.3234737312899928,0.2205428787723327,0.007868529350550957,-0.11247966459205651,non-USA,Nissan Altima
Nissan,Quest,Van,-0.039091247626877004,-0.05340703508125761,0.0067929325061424186,-0.9450686071854589,-1.130469015923792,Driver only,Front,6,0.3222686869282442,-0.08764642657154466,-0.7954500436790682,-0.6206372910988917,No,1.0303231844259277,1.8487749322186302,0.4955759942002664,1.1698406434149704,1.2453080628831665,0.6333275159993543,-0.285408431352431,0.007868529350550957,1.7091189713013297,non-USA,Nissan Quest
Nissan,Maxima,Midsize,0.46574060703968895,0.1947652300622874,0.054712068789783505,-0.22988155309916553,-0.5600105291452426,Driver only,Front,6,0.3222686869282442,0.3023694569497548,-0.1267576282075187,-0.6629349832838751,Yes,0.5633938528384808,-0.07395099728874494,0.357873962224009,0.0024054296985916903,-0.11674763089529748,0.6333275159993543,0.2205428787723327,0.007868529350550957,0.14774871196414152,non-USA,Nissan Maxima
Oldsmobile,Achieva,Compact,-0.47348144815392196,-0.6324756537495299,-0.7119941117484738,0.30650873746555446,0.39075361548567294,Driver only,Front,4,-0.3530114235102165,0.20486548606942992,1.2106272027355802,0.04555136081459732,No,-0.46385067665390284,-0.07395099728874494,0.357873962224009,-0.14352397201595565,-0.6615699084066831,0.013619946580631228,0.05189244206407814,0.007868529350550957,-0.3553594827111747,USA,Oldsmobile Achieva
Oldsmobile,Cutlass_Ciera,Midsize,-0.3325981398748804,-0.3429413444153937,-0.2903057124524324,0.12771197394398115,0.39075361548567294,Driver only,Front,4,-0.44948001071571053,-0.6726702518534938,-0.1267576282075187,0.43680501352569406,No,-0.05917858927811523,-0.07395099728874494,0.4955759942002664,0.14833483141313902,0.15566350786039534,0.9431813007087159,0.05189244206407814,0.7239047002506905,-0.3900565995853344,USA,Oldsmobile Cutlass_Ciera
Oldsmobile,Silhouette,Van,0.2896364716908869,-0.012044990890666895,-0.18488361262842193,-0.7662718436638856,-1.130469015923792,Driver only,Front,6,1.094017384572199,0.49737739871040454,-0.7954500436790682,-1.413719019567331,No,1.0303231844259277,1.8487749322186302,-0.1240831496928918,0.8779818399858756,1.2453080628831665,1.562888870127439,0.8951446256053509,0.007868529350550957,1.0411994714737547,USA,Oldsmobile Silhouette
Oldsmobile,Eighty-Eight,Large,0.2896364716908869,0.11204114168110561,0.04512824153305515,-0.22988155309916553,-0.17970487129287638,Driver only,Front,6,1.094017384572199,0.49737739871040454,-0.7954500436790682,-1.6675051726772316,No,0.4077507423093317,0.8874119674649427,1.2529371700696819,1.023911241700423,1.2453080628831665,0.9431813007087159,1.23244549902186,1.0819227857007605,0.616159789765298,USA,Oldsmobile Eighty-Eight
Plymouth,Laser,Sporty,-0.6613258591926441,-0.5394110543207004,-0.38614398501971464,-0.22988155309916553,0.20060078655948985,Driver only,4WD,4,-0.8353543595376881,-1.0236845470226634,-0.46110383594329346,0.003253668629613888,Yes,-0.2459503219130939,-1.0353139620424325,-0.6748912775979213,-1.0191003823032396,-0.6615699084066831,0.013619946580631228,-1.1286606148937037,-2.140239983349868,-0.8237705605123311,USA,Plymouth Laser
Pontiac,LeMans,Small,-0.28563703711519983,-1.097798650893677,-1.1049310292743306,1.5580860821165678,2.292281904747504,Driver only,Front,4,-1.028291533948677,-1.374698842191833,0.5419347872640308,1.631714817751476,Yes,-1.086423118770499,-1.0353139620424325,-0.39948721364540657,-0.727241578874145,-0.933981047162376,-1.2257951922568149,-0.7913597414771947,1.0819227857007605,-1.3268787551876473,USA,Pontiac LeMans
Pontiac,Sunbird,Compact,-0.8961313729910468,-0.880647918893075,-0.8270000388292124,-0.22988155309916553,0.39075361548567294,Driver only,Front,4,-0.6424171851266994,-0.6726702518534938,-0.1267576282075187,0.6482934744506111,Yes,-0.46385067665390284,-0.07395099728874494,-0.1240831496928918,-0.4353827754450503,-0.933981047162376,0.013619946580631228,-0.9600101781854492,-0.35014955609951887,0.04365736134166231,USA,Acura Integra
Pontiac,Firebird,Midsize,-0.3560786912547206,-0.19817418974832585,-0.002790894750585935,-0.5874750801423122,-0.17970487129287638,Driver & Passenger,Rear,6,-0.2565428363047221,0.3023694569497548,-1.129796251414843,-1.1705072895036763,Yes,-0.3704648103364132,-1.0353139620424325,0.9086820901290386,-0.4353827754450503,1.5177192016388594,1.2530350854180774,-0.9600101781854492,-0.35014955609951887,0.21714294571246098,USA,Pontiac Firebird
Pontiac,Grand_Prix,Midsize,-0.19171483159583866,-0.11545010136714405,0.01637675976287077,-0.5874750801423122,-0.3698577002190595,Driver only,Front,6,0.7081430357502215,1.0824012239923537,-0.46110383594329346,-0.9907420977174967,Yes,-0.05917858927811523,-0.07395099728874494,0.8398310741409099,0.586123036556781,0.700485785371781,0.6333275159993543,0.2205428787723327,0.7239047002506905,0.5814626728911383,USA,Pontiac Grand_Prix
Pontiac,Bonneville,Large,0.2778961960009666,0.494640050444071,0.7639152857876714,-0.5874750801423122,-0.17970487129287638,Driver & Passenger,Front,6,1.094017384572199,0.49737739871040454,-0.7954500436790682,-1.6780795957234775,No,0.4077507423093317,0.8874119674649427,-0.39948721364540657,1.023911241700423,1.2453080628831665,1.2530350854180774,0.8951446256053509,1.4399408711508301,0.6595311858579976,USA,Pontiac Bonneville
Saab,900,Compact,0.38355867721024806,0.9392820254929228,1.5018699845557444,-0.4086783166207389,-0.5600105291452426,Driver only,Front,4,-0.545948597921205,-0.08764642657154466,1.2106272027355802,1.1664402037166581,Yes,0.4077507423093317,-0.07395099728874494,-0.1240831496928918,-0.727241578874145,-0.6615699084066831,-0.6060876228380919,-0.4540588680606855,0.007868529350550957,-0.589565021611753,non-USA,Saab 900
Subaru,Justy,Small,-1.1426771624793697,-1.1598417171795632,-1.1432663383012436,1.9156796091597146,1.5316705890427715,Driver only,4WD,3,-1.4141658827706545,-1.394199636367898,0.5419347872640308,1.0924192423929373,Yes,-2.331568003003691,-1.0353139620424325,-2.533868709277396,-2.040606194305071,-2.568447879696533,-2.1553565463849,-1.465961488310213,-1.4242038124497283,-1.8560097875185833,non-USA,Subaru Justy
Subaru,Loyale,Small,-0.7669883404019254,-0.9013289409883704,-0.9707574476801356,0.4853055009871278,0.20060078655948985,Driver only,4WD,4,-0.8353543595376881,-1.0626861353747934,-0.1267576282075187,2.149861547017523,Yes,-0.2459503219130939,-0.07395099728874494,-0.5371892456216639,-1.0191003823032396,-1.2063921859180688,-1.2257951922568149,-0.11675799464417642,0.3658866148006208,-1.0839989370685292,non-USA,Subaru Loyale
Subaru,Legacy,Compact,-0.08605235038655738,-0.012044990890666895,0.12179885958688096,0.12771197394398115,0.20060078655948985,Driver only,4WD,4,-0.44948001071571053,-0.2826543683321944,-0.1267576282075187,-0.060192869647861254,Yes,-0.2459503219130939,-0.07395099728874494,-0.26178518166914916,-0.28945337373050295,-0.6615699084066831,-0.6060876228380919,-0.285408431352431,0.007868529350550957,-0.05175971006227697,non-USA,Subaru Legacy
Suzuki,Swift,Midsize,-1.1426771624793697,-1.1391606950842679,-0.21842700802697082,2.9884601902891545,2.6725875625998703,Driver only,Front,3,-1.31769729556516,-1.4527020188960929,1.2106272027355802,2.1181382778787854,Yes,-1.8957672935220735,-1.0353139620424325,-1.5011034694554655,-1.602817989161429,-0.11674763089529748,-1.5356489769661765,-0.11675799464417642,-1.4242038124497283,-1.9947982550152223,non-USA,Suzuki Swift
Toyota,Tercel,Small,-0.28563703711519983,-1.0150745625124953,-0.9228383113964945,1.736882845638141,1.5316705890427715,Driver only,Front,4,-1.1247601211541713,-1.218692488783313,-0.1267576282075187,2.4247965462199152,Yes,-1.4910952061462859,-0.07395099728874494,-1.4322524534673369,-1.4568885874468815,-0.11674763089529748,-0.9159414075474535,-1.2973110516019584,-1.0661857269996584,-1.8386612290815034,non-USA,Toyota Tercel
Toyota,Celica,Sporty,-0.3325981398748804,-0.12579061241479192,0.11221503233015294,0.4853055009871278,0.580906444411856,Driver only,Front,4,-0.44948001071571053,-0.18515039745186954,-0.1267576282075187,0.0984234760458266,Yes,-0.2459503219130939,-1.0353139620424325,-0.6060402616097926,-0.727241578874145,-0.11674763089529748,0.013619946580631228,-1.6346119250184674,-0.35014955609951887,-0.2859652489628552,non-USA,Toyota Celica
Toyota,Previa,Van,-0.28563703711519983,0.31885136263405994,0.4955681225992816,-0.7662718436638856,-1.3206218448499751,Driver only,4WD,4,-0.2565428363047221,-0.1266480149236746,-0.46110383594329346,0.33106078306323544,Yes,0.9680659402142684,1.8487749322186302,0.2890229462358803,1.3157700451295176,0.4280746466160882,0.6333275159993543,2.412998555979642,0.007868529350550957,1.1626393805333137,non-USA,Toyota Previa
Volkswagen,Fox,Small,-0.9783133028204879,-1.0874581398460292,-1.1432663383012436,0.4853055009871278,0.7710592733380391,Driver only,Front,4,-0.8353543595376881,-1.238193282959378,0.3747616833961434,0.4050817443869565,Yes,-1.335452095617137,-1.0353139620424325,-1.3634014374792083,-1.602817989161429,-1.7512144634294544,-1.5356489769661765,-0.6227093047689402,-1.4242038124497283,-1.517712897995526,non-USA,Volkswagen Fox
Volkswagen,Eurovan,Van,-0.05083152331679689,0.008636031204628462,0.12179885958688096,-0.9450686071854589,-1.510774673776158,Driver only,Front,5,-0.16007424909922763,-0.6921710460295588,-1.2969693552827304,1.177014626762904,Yes,1.372738027590056,1.8487749322186302,0.2890229462358803,1.6076288485586123,0.700485785371781,-0.29623383812873033,2.075697682563133,0.007868529350550957,1.4662391531822114,USA,Volkswagen Eurovan
Volkswagen,Passat,Compact,0.06657123358240447,0.03965756434757168,0.09304737781669624,-0.22988155309916553,0.20060078655948985,Driver only,Front,4,-0.6424171851266994,-0.2046511916279345,0.8762809949998055,0.6905911666355946,Yes,0.5633938528384808,-0.07395099728874494,-0.19293416568102048,-0.14352397201595565,-0.6615699084066831,-1.2257951922568149,1.23244549902186,0.007868529350550957,-0.22524529443307564,non-USA,Volkswagen Passat
Volkswagen,Corrado,Sporty,0.6888058451481713,0.38089442891994635,0.21763713215416314,-0.7662718436638856,-0.7501633580714258,Driver only,Front,6,0.1293315125172553,0.6533837521189243,0.8762809949998055,0.05612578386084317,Yes,0.5633938528384808,-1.0353139620424325,-1.6388055014317229,-1.0191003823032396,-0.933981047162376,-0.9159414075474535,-0.6227093047689402,0.3658866148006208,-0.5288450670819733,non-USA,Volkswagen Corrado
Volvo,240,Compact,0.5596628125590501,0.31885136263405994,0.19846947764070677,-0.22988155309916553,-0.17970487129287638,Driver only,Rear,4,-0.3530114235102165,-0.594667075149234,0.20758857952825605,-0.30340459971151595,Yes,-0.2770789440189236,-0.07395099728874494,0.4955759942002664,0.0024054296985916903,-0.6615699084066831,-0.6060876228380919,0.5578437521888419,0.007868529350550957,-0.22524529443307564,non-USA,Volvo 240
Chevrolet,850,Midsize,0.9118710832566542,0.7324718045399685,0.6776608404771176,-0.4086783166207389,-0.17970487129287638,Driver & Passenger,Front,5,-0.2565428363047221,0.45837581035827457,1.544973410471355,0.0244025147221056,Yes,0.8124228296851194,-0.07395099728874494,0.08246989827149427,0.14833483141313902,-0.11674763089529748,-0.29623383812873033,0.7264941888970964,0.3658866148006208,0.22581722493100093,non-USA,Volvo 850
